#p LB UB M0 T(x22)
1.75 57142857.1429 75592894.6018 16117447.7804 -633966.846379 -649677.056363 -666185.674915 -683555.152823 -701854.62836 -721160.847068 -741559.23763 -763145.175651 -786025.474783 -810320.154376 -836164.54539 -863711.812588 -893135.992264 -924635.6728 -958438.482534 -994806.599394 -1034043.56439 -1076502.77372 -1122598.15268 -1172817.69451 -1227740.80345 -641725.814624 
1.8 55555555.5556 74535599.25 16117447.7804 -634405.158137 -650598.333601 -667639.823038 -685598.080607 -704549.129204 -724577.636264 -745778.178416 -768256.734854 -792132.459171 -817539.792177 -844630.994796 -873579.201826 -904582.125967 -937866.579581 -973694.032878 -1012367.49667 -1054240.11319 -1099725.97085 -1149313.8449 -1203584.83113 -1263235.22314 -642399.715433 
1.85 54054054.0541 73521462.2094 16117447.7804 -634844.076394 -651522.227391 -669100.333268 -687653.256311 -707264.398781 -728026.956411 -750045.399383 -773437.230413 -798335.082421 -824889.234825 -853270.6493 -883674.654557 -916325.44802 -951481.633782 -989443.086251 -1030559.52512 -1075241.32103 -1123973.23964 -1177332.10056 -1236009.71694 -1300843.0547 -643075.033109 
1.9 52631578.9474 72547625.011 16117447.7804 -635283.60241 -652448.748896 -670567.24745 -689720.790413 -710000.678142 -731509.274318 -754361.734053 -778688.066346 -804635.608901 -832372.014799 -862088.878932 -894006.170018 -928377.68499 -965497.81191 -1005709.9829 -1049417.33121 -1097096.25346 -1149313.8449 -1206750.56265 -1270230.04192 -1340758.84544 -643751.772123 
1.95 51282051.2821 71611487.4039 16117447.7804 -635723.737448 -653377.909343 -672040.607795 -691800.794719 -712758.212083 -735025.065768 -758728.035249 -784010.68506 -811036.375033 -839991.793926 -871091.278025 -904582.125967 -940751.188618 -979933.105746 -1022520.69048 -1068978.1446 -1119858.04794 -1175823.44197 -1237676.88366 -1306399.17864 -1383201.77695 -644429.936968 
2.0 50000000.0 70710678.1187 16117447.7804 -636164.482774 -654309.720023 -673520.456889 -693893.382392 -715537.249218 -738574.815735 -763145.175651 -789406.568672 -817539.792177 -847752.369359 -880283.677058 -915411.301339 -953458.978039 -994806.599394 -1039902.94239 -1089282.02349 -1143584.34521 -1203584.83113 -1270230.04192 -1344688.4805 -1428419.69168 -645109.532155 
2.05 48780487.8049 69843029.577 16117447.7804 -636605.839659 -655244.192289 -675006.837689 -695998.667966 -718338.042055 -742159.018607 -767614.04838 -794877.240382 -824148.349661 -855657.679884 -889672.15524 -926502.900548 -966514.785477 -1010138.55345 -1057886.39046 -1110372.12841 -1168337.77664 -1232688.82146 -1304541.87124 -1385289.99625 -1476693.93597 -645790.562214 
2.1 47619047.619 69006555.9342 16117447.7804 -637047.809376 -656181.337563 -676499.793537 -698116.767369 -721160.847068 -745778.178416 -772135.567603 -800424.265908 -830864.61796 -863711.812588 -899263.053927 -937866.579581 -979933.105746 -1025950.4971 -1076502.77372 -1132295.02847 -1194186.51632 -1263235.22314 -1340758.84544 -1428419.69168 -1528345.21948 -646473.031694 
2.15 46511627.907 68199433.947 16117447.7804 -637490.393204 -657121.16733 -677999.368157 -700247.797945 -724005.924782 -749432.809073 -776710.669152 -806049.254983 -837691.252028 -871919.009902 -909062.990898 -949512.474038 -993729.24993 -1042265.32895 -1095786.10536 -1155101.04469 -1221204.90809 -1295333.99108 -1379044.16857 -1474321.29241 -1583740.74895 -647156.945163 
2.2 45454545.4545 67419986.2463 16117447.7804 -637933.592422 -658063.693141 -679505.60566 -702391.878477 -726873.539846 -753123.434614 -781340.31117 -811753.862908 -844630.994796 -880283.677058 -919078.875585 -961451.229277 -1007919.40366 -1059107.42771 -1115772.88014 -1178844.63553 -1249474.17962 -1329106.54732 -1419580.23376 -1523270.89225 -1643302.97156 -647842.307209 
2.25 44444444.4444 66666666.6667 16117447.7804 -638377.408315 -659008.926614 -681018.550552 -704549.129204 -729763.961121 -756850.589446 -786025.474783 -817539.792177 -851686.680849 -888810.389966 -929317.925322 -973694.032878 -1022520.69048 -1076502.77372 -1136502.30488 -1203584.83113 -1279083.25807 -1364687.31602 -1462571.52889 -1575582.51103 -1707520.36847 -648529.122439 
2.3 43478260.8696 65938047.3396 16117447.7804 -638821.842171 -659956.879433 -682538.247737 -706719.67185 -732677.461761 -760614.81861 -790767.164793 -823408.794175 -858861.240286 -897503.903567 -939787.682685 -986252.649606 -1037551.24073 -1094479.08268 -1158016.55518 -1229385.72324 -1310129.70452 -1402225.51166 -1508248.0867 -1631614.83849 -1776960.88203 -649217.39548 
2.35 42553191.4894 65232807.3053 16117447.7804 -639266.895281 -660907.56335 -684064.742518 -708903.629641 -735614.319299 -764416.678043 -795566.410391 -829362.670939 -866157.702777 -906369.160673 -950496.034025 -999139.459117 -1053030.26672 -1113065.95301 -1180361.06186 -1256317.01968 -1342720.78784 -1441887.23074 -1556869.60229 -1691779.47004 -1852288.75804 -649907.130979 
2.4 41666666.6667 64549722.4368 16117447.7804 -639712.568941 -661860.990185 -685598.080607 -711101.127332 -738574.815735 -768256.734854 -800424.265908 -835403.277009 -873579.201826 -915411.301339 -961451.229277 -1012367.49667 -1068978.1446 -1132295.02847 -1203584.83113 -1284454.67324 -1376974.72298 -1483857.90881 -1608730.37349 -1756551.03456 -1934285.86166 -650598.333601 
2.45 40816326.5306 63887656.5 16117447.7804 -640158.86445 -662817.171825 -687138.308124 -713312.29123 -741559.23763 -772135.567603 -805341.811586 -841532.521348 -881128.979265 -924635.6728 -972661.903159 -1025950.4971 -1085416.50388 -1152200.17794 -1227740.80345 -1313881.59703 -1413022.10374 -1528345.21948 -1664165.26271 -1826479.7413 -2023878.91703 -651291.008032 
2.5 40000000.0 63245553.2034 16117447.7804 -640605.78311 -663776.120229 -688685.471606 -715537.249218 -744567.876192 -776053.766597 -810320.154376 -847752.369359 -888810.389966 -934047.840014 -984137.097868 -1039902.94239 -1102368.32528 -1172817.69451 -1252886.2564 -1344688.4805 -1451007.56663 -1575582.51103 -1723556.93538 -1902207.04792 -2122174.6849 -651985.158979 
2.55 39215686.2745 62622429.1085 16117447.7804 -641053.326226 -664737.84742 -690239.618011 -717776.130778 -747601.027376 -780011.934183 -815360.428771 -854064.844983 -896626.906819 -943653.596863 -995886.287406 -1054240.11319 -1119858.04794 -1194186.51632 -1279083.25807 -1376974.72298 -1491091.73053 -1625832.90065 -1787344.70581 -1984485.39495 -2230505.91449 -652680.791167 
2.6 38461538.4615 62017367.2946 16117447.7804 -641501.49511 -665702.365497 -691800.794719 -720029.06702 -750658.99198 -784010.68506 -820463.797666 -860472.032894 -904582.125967 -953458.978039 -1007919.40366 -1068978.1446 -1137911.68697 -1216348.47199 -1306399.17864 -1410849.50505 -1533453.46696 -1679394.17793 -1856035.42267 -2074203.2932 -2350492.12676 -653377.909343 
2.65 37735849.0566 61429511.6834 16117447.7804 -641950.291073 -666669.686623 -693369.049543 -722296.190702 -753742.075743 -788050.646601 -825631.453256 -866976.080797 -912679.772319 -963470.271692 -1020246.86442 -1084134.08682 -1156556.96254 -1239348.55391 -1334907.26887 -1446433.02199 -1578292.5687 -1736604.7107 -1930216.96505 -2172417.53865 -2484121.13148 -654076.518274 
2.7 37037037.037 60858061.945 16117447.7804 -642399.715433 -667639.823038 -694944.430729 -724577.636264 -756850.589446 -792132.459171 -830864.61796 -873579.201826 -920923.705367 -973694.032878 -1032879.60345 -1099725.97085 -1175823.44197 -1263235.22314 -1364687.31602 -1483857.90881 -1625832.90065 -1797850.60046 -2010575.10954 -2280395.03459 -2633860.02655 -654776.622745 
2.75 36363636.3636 60302268.9156 16117447.7804 -642849.769512 -668612.787048 -696526.98696 -726873.539846 -759984.84902 -796256.776477 -836164.54539 -880283.677058 -929317.925322 -984137.097868 -1045829.10281 -1115772.88014 -1195742.6961 -1288060.75023 -1395826.38962 -1523270.89225 -1676326.13785 -1863574.40739 -2097914.79373 -2399667.73831 -2802808.9176 -655478.227566 
2.8 35714285.7143 59761430.4667 16117447.7804 -643300.454632 -669588.591035 -698116.767369 -729184.039321 -763145.175651 -800424.265908 -841532.521348 -887091.858134 -937866.579581 -994806.599394 -1059107.42771 -1132295.02847 -1216348.47199 -1313881.59703 -1428419.69168 -1564834.71333 -1730056.22239 -1934285.86166 -2193187.17334 -2532105.80307 -2994917.85478 -656181.337563 
2.85 35087719.2982 59234887.7759 16117447.7804 -643751.772123 -670567.24745 -699713.821532 -731509.274318 -766331.895888 -804635.608901 -846969.864867 -894006.170018 -946573.969568 -1005709.9829 -1072727.26398 -1149313.8449 -1237676.88366 -1340758.84544 -1462571.52889 -1608730.37349 -1787344.70581 -2010575.10954 -2297524.40273 -2680016.35497 -3215299.54947 -656885.957587 
2.9 34482758.6207 58722021.9515 16117447.7804 -644203.723316 -671548.768819 -701318.199486 -733849.386257 -769545.34176 -808891.501309 -852477.929292 -901029.113868 -955444.557941 -1016855.02385 -1086701.95847 -1166852.0665 -1259766.62339 -1368758.67977 -1498396.42767 -1655159.7696 -1848557.18926 -2093129.22282 -2412284.83888 -2846279.03752 -3470691.12584 -657592.092506 
2.95 33898305.0847 58222250.974 16117447.7804 -644656.309547 -672533.167741 -702929.951724 -736204.51837 -772785.850886 -813192.653784 -858058.103404 -908163.270058 -964482.976226 -1028249.84626 -1101045.56275 -1184933.83967 -1282659.19589 -1397952.93092 -1536020.41726 -1704348.79891 -1914111.13403 -2182752.94958 -2539112.50531 -3034535.3465 -3770154.92195 -658299.747211 
3.0 33333333.3333 57735026.919 16117447.7804 -645109.532155 -673520.456889 -704549.129204 -738574.815735 -776053.766597 -817539.792177 -863711.812588 -915411.301339 -973694.032878 -1039902.94239 -1115772.88014 -1203584.83113 -1306399.17864 -1428419.69168 -1575582.51103 -1756551.03456 -1984485.39495 -2280395.03459 -2680016.35497 -3249458.4236 -4126176.35701 -659008.926614 
3.05 32786885.2459 57259833.4314 16117447.7804 -645563.392484 -674510.64901 -706175.783358 -740960.425304 -779349.438057 -821933.657941 -869440.520041 -922775.95615 -983082.721811 -1051823.19392 -1130899.51675 -1222832.34937 -1331034.51159 -1460244.01426 -1617236.42286 -1812052.09789 -2060231.93721 -2387181.93479 -2837477.47525 -3497146.239 -4556448.70388 -659719.635648 
3.1 32258064.5161 56796183.4247 16117447.7804 -646017.89188 -675503.756927 -707809.966091 -743361.495933 -782673.220384 -826375.008555 -875245.728043 -930260.072093 -992654.231424 -1064019.89444 -1146441.93661 -1242705.47816 -1356616.82027 -1493518.70326 -1661152.56302 -1871174.88672 -2141990.34292 -2504461.47336 -3014596.44409 -3785709.43224 -5086904.54684 -660431.879267 
3.15 31746031.746 56343616.9819 16117447.7804 -646473.031694 -676499.793537 -709451.729791 -745778.178416 -786025.474783 -830864.61796 -881128.979265 -937866.579581 -1002413.95417 -1076502.77372 -1162417.52145 -1263235.22314 -1383201.77695 -1528345.21948 -1707520.36847 -1934285.86166 -2230505.91449 -2633860.02655 -3215299.54947 -4126176.35701 -5757143.74813 -661145.662447 
3.2 31250000.0 55901699.4375 16117447.7804 -646928.81328 -677498.771816 -711101.127332 -748210.625512 -789406.568672 -835403.277009 -887091.858134 -945598.505663 -1012367.49667 -1089282.02349 -1178844.63553 -1284454.67324 -1410849.50505 -1564834.71333 -1756551.03456 -2001802.64895 -2326652.46017 -2777358.40457 -3444633.26138 -4533934.75784 -6630803.6534 -661860.990185 
3.25 30769230.7692 55470019.6225 16117447.7804 -647385.237998 -678500.704814 -712758.212083 -750658.99198 -792816.875819 -839991.793926 -893135.992264 -953458.978039 -1022520.69048 -1102368.32528 -1195742.6961 -1306399.17864 -1439625.03305 -1603109.20976 -1808480.73128 -2074203.2932 -2431461.23807 -2937393.96667 -3709194.4034 -5031122.00471 -7817060.73505 -662577.8675 
3.3 30303030.303 55048188.2563 16117447.7804 -647842.307209 -679505.60566 -714423.037908 -753123.434614 -796256.776477 -844630.994796 -899263.053927 -961451.229277 -1032879.60345 -1115772.88014 -1213132.24992 -1329106.54732 -1469598.80518 -1643302.97156 -1863574.40739 -2152037.59334 -2546158.09226 -3117000.19901 -4017775.0489 -5650781.69147 -9520240.88651 -663296.299432 
3.35 29850746.2687 54635836.4708 16117447.7804 -648300.022279 -680513.487559 -716095.65918 -755604.112269 -799726.65753 -849321.724049 -905474.761603 -969578.601251 -1043450.55185 -1129507.44063 -1231035.05664 -1352617.26238 -1500847.25714 -1685564.07294 -1922130.31181 -2235941.09041 -2672211.61998 -3320000.83426 -4382358.5348 -6444523.39445 -12172351.1286 -664016.291044 
3.4 29411764.7059 54232614.4547 16117447.7804 -648758.384578 -681524.363797 -717776.130778 -758101.185904 -803226.912633 -854064.844983 -911772.881583 -977844.549795 -1054240.11319 -1143584.34521 -1249474.17962 -1376974.72298 -1533453.46696 -1730056.22239 -1984485.39495 -2326652.46017 -2811396.39175 -3551285.10992 -4819711.8801 -7497693.01753 -16872671.8958 -664737.84742 
3.45 28985507.2464 53838190.2058 16117447.7804 -649217.39548 -682538.247737 -719464.508101 -760614.81861 -806757.942364 -858861.240286 -918159.229646 -986252.649606 -1065255.13987 -1158016.55518 -1268474.08503 -1402225.51166 -1567507.89255 -1776960.88203 -2051021.79671 -2425035.31846 -2965877.01459 -3817206.69538 -5354037.44188 -8962323.76969 -27486516.6302 -665460.973668 
3.5 28571428.5714 53452248.3825 16117447.7804 -649677.056363 -683555.152823 -721160.847068 -763145.175651 -810320.154376 -863711.812588 -924635.6728 -994806.599394 -1076502.77372 -1172817.69451 -1288060.75023 -1428419.69168 -1603109.20976 -1826479.7413 -2122174.6849 -2532105.80307 -3138321.52104 -4126176.35701 -6021608.30982 -11138083.6784 -74098703.2727 -666185.674915 
3.55 28169014.0845 53074489.2434 16117447.7804 -650137.368608 -684575.092578 -722865.204128 -765692.424494 -813913.963555 -868617.485025 -931204.131108 -1003510.22731 -1087990.46139 -1188002.09271 -1308261.78218 -1455611.13834 -1640365.26728 -1878837.61616 -2198441.78392 -2649067.79983 -3332056.75689 -4489567.79852 -6879365.47555 -14708932.8481 106491183.759 -666911.956314 
3.6 27777777.7778 52704627.6695 16117447.7804 -650598.333601 -685598.080607 -724577.636264 -768256.734854 -817539.792177 -873579.201826 -937866.579581 -1012367.49667 -1099725.97085 -1203584.83113 -1329106.54732 -1483857.90881 -1679394.17793 -1934285.86166 -2280395.03459 -2777358.40457 -3551285.10992 -4923148.39127 -8022083.35562 -21649827.9116 30982379.7645 -667639.823038 
3.65 27397260.274 52342392.259 16117447.7804 -651059.952731 -686624.130595 -726298.201001 -770838.278722 -821198.070079 -878597.928919 -944625.05016 -1021382.51194 -1111717.40885 -1219581.79289 -1350626.31399 -1513222.65597 -1720325.56941 -1993106.4071 -2368694.96295 -2918707.26713 -3801392.82058 -5449427.56558 -9620051.14661 -40994376.4125 18128299.5539 -668369.280283 
3.7 27027027.027 51987524.491 16117447.7804 -651522.227391 -687653.256311 -728026.956411 -773437.230413 -824889.234825 -883674.654557 -951481.633782 -1030559.52512 -1123973.23964 -1236009.71694 -1372854.40897 -1543773.09227 -1763302.02267 -2055616.55056 -2464108.52187 -3075215.0285 -4089398.44425 -6101691.73315 -12012992.5134 -384995064.165 12812573.4054 -669100.333268 
3.75 26666666.6667 51639777.9494 16117447.7804 -651985.158979 -688685.471606 -729763.961121 -776053.766597 -828613.731882 -888810.389966 -958438.482534 -1039902.94239 -1136502.30488 -1252886.2564 -1395826.38962 -1575582.51103 -1808480.73128 -2122174.6849 -2567531.42551 -3249458.4236 -4424621.88628 -6931330.94884 -15990569.664 52086811.3523 9907435.3397 -669832.987235 
3.8 26315789.4737 51298917.6043 16117447.7804 -652448.748896 -689720.790413 -731509.274318 -778688.066346 -832372.014799 -894006.170018 -965497.81191 -1049417.33121 -1149313.8449 -1270230.04192 -1419580.23376 -1608730.37349 -1856035.42267 -2193187.17334 -2680016.35497 -3444633.26138 -4819711.8801 -8022083.35562 -23905994.2748 24393294.9712 8076222.9783 -670567.24745 
3.85 25974025.974 50964719.1438 16117447.7804 -652912.998548 -690759.22675 -733262.955758 -781340.31117 -836164.54539 -899263.053927 -972661.903159 -1059107.42771 -1162417.52145 -1288060.75023 -1444156.54916 -1643302.97156 -1906158.59068 -2269116.65325 -2802808.9176 -3664752.22516 -5292277.92194 -9520240.88651 -47339145.5284 15925842.7425 6816343.66956 -671303.119199 
3.9 25641025.641 50636968.3542 16117447.7804 -653377.909343 -691800.794719 -735025.065768 -784010.68506 -839991.793926 -904582.125967 -979933.105746 -1068978.1446 -1175823.44197 -1306399.17864 -1469598.80518 -1679394.17793 -1959064.09982 -2350492.12676 -2937393.96667 -3914923.6891 -5867586.62401 -11706473.6799 -2393372200.05 11822122.5257 5896498.31156 -672040.607795 
3.95 25316455.6962 50315460.5427 16117447.7804 -653843.482696 -692845.508509 -736795.665261 -786699.374534 -843854.239326 -909964.496219 -987313.839919 -1079034.57946 -1189542.18563 -1325267.32596 -1495953.58938 -1717106.29725 -2014990.23569 -2437921.30328 -3085555.93905 -4201753.10068 -6583231.24402 -15196117.5868 49288943.7948 9399968.66677 5195395.1481 -672779.718572 
4.0 25000000.0 50000000.0 16117447.7804 -654309.720023 -693893.382392 -738574.815735 -789406.568672 -847752.369359 -915411.301339 -994806.599394 -1089282.02349 -1203584.83113 -1344688.4805 -1523270.89225 -1756551.03456 -2074203.2932 -2532105.80307 -3249458.4236 -4533934.75784 -7497693.01753 -21649827.9116 24393294.9712 7801560.31206 4643299.36184 -673520.456889 
4.05 24691358.0247 49690399.5 16117447.7804 -654776.622745 -694944.430729 -740362.579285 -792132.459171 -851686.680849 -920923.705367 -1002413.95417 -1099725.97085 -1217962.98657 -1364687.31602 -1551604.42362 -1797850.60046 -2137001.81659 -2633860.02655 -3431750.51174 -4923148.39127 -8707188.95661 -37631892.5465 16207135.5031 6667749.46359 4197270.64405 -674262.828126 
4.1 24390243.9024 49386479.8325 16117447.7804 -655244.192289 -695998.667966 -742159.018607 -794877.240382 -855657.679884 -926502.900548 -1010138.55345 -1110372.12841 -1232688.82146 -1385289.99625 -1581011.96522 -1841138.97578 -2203721.63379 -2744134.76375 -3635711.07284 -5385460.9126 -10381963.0695 -143747005.271 12134808.3867 5821677.53877 3829421.84076 -675006.837689 
4.15 24096385.5422 49088069.3674 16117447.7804 -655712.430084 -697056.108638 -743964.197009 -797641.109359 -859665.882038 -932150.108195 -1017983.12876 -1121226.42621 -1247775.10102 -1406524.28914 -1611555.76391 -1886563.36362 -2274741.86419 -2864046.99387 -3865447.72911 -5943599.8098 -12854434.2442 78989741.4605 9698012.59125 5166144.53283 3520854.17728 -675752.491009 
4.2 23809523.8095 48795003.6474 16117447.7804 -656181.337563 -698116.767369 -745778.178416 -800424.265908 -863711.812588 -937866.579581 -1025950.4971 -1132295.02847 -1263235.22314 -1428419.69168 -1643302.97156 -1934285.86166 -2350492.12676 -2994917.85478 -4126176.35701 -6630803.6534 -16872671.8958 30982379.7645 8076222.9783 4643299.36184 3258305.96496 -676499.793537 
4.25 23529411.7647 48507125.0073 16117447.7804 -656650.916165 -699180.65887 -747601.027376 -803226.912633 -867796.006748 -943653.596863 -1034043.56439 -1143584.34521 -1279083.25807 -1451007.56663 -1676326.13785 -1984485.39495 -2431461.23807 -3138321.52104 -4424621.88628 -7497693.01753 -24545476.0013 19270440.8731 6919141.40552 4216558.09931 3032196.68072 -677248.750753 
4.3 23255813.9535 48224282.217 16117447.7804 -657121.16733 -700247.797945 -749432.809073 -806049.254983 -871919.009902 -949512.474038 -1042265.32895 -1155101.04469 -1295333.99108 -1474321.29241 -1710703.76379 -2037359.95762 -2518207.77216 -3296148.83042 -4769606.59918 -8625341.69623 -45016708.1244 13984158.4584 6052061.69689 3861653.77798 2835432.58341 -677999.368157 
4.35 22988505.7471 47946330.1485 16117447.7804 -657592.092506 -701318.199486 -751273.589329 -808891.501309 -876081.377851 -955444.557941 -1050618.88524 -1166852.0665 -1312002.96849 -1498396.42767 -1746520.92472 -2093129.22282 -2611372.96449 -3470691.12584 -5172936.91836 -10152231.4084 -271205298.934 10973813.3861 5378099.34522 3561855.26995 2662649.02514 -678751.651276 
4.4 22727272.7273 47673129.4623 16117447.7804 -658063.693141 -702391.878477 -753123.434614 -811753.862908 -880283.677058 -961451.229277 -1059107.42771 -1178844.63553 -1329106.54732 -1523270.89225 -1783869.97326 -2152037.59334 -2711696.59035 -3664752.22516 -5650781.69147 -12335994.5342 67387773.4389 9029951.65503 4839202.00318 3305252.80946 2509713.87975 -679505.60566 
4.45 22471910.1124 47404546.314 16117447.7804 -658535.970691 -703468.849993 -754982.412056 -814636.554079 -884526.484906 -967533.90369 -1067734.25491 -1191086.27679 -1346661.94875 -1548985.16648 -1822851.33444 -2214357.7823 -2820036.64963 -3881800.17986 -6225892.12844 -15716680.637 29970433.0151 7671117.55398 4398466.06316 3083138.00205 2373392.80609 -680261.236885 
4.5 22222222.2222 47140452.0791 16117447.7804 -659008.926614 -704549.129204 -756850.589446 -817539.792177 -888810.389966 -973694.032878 -1076502.77372 -1203584.83113 -1364687.31602 -1575582.51103 -1863574.40739 -2280395.03459 -2937393.96667 -4126176.35701 -6931330.94884 -21649827.9116 19270440.8731 6667749.46359 4031309.83976 2888995.88874 2251117.98311 -681018.550552 
4.55 21978021.978 46880723.0938 16117447.7804 -659482.562372 -705632.731371 -758728.035249 -820463.797666 -893135.992264 -979933.105746 -1085416.50388 -1216348.47199 -1383201.77695 -1603109.20976 -1906158.59068 -2350492.12676 -3064943.19933 -4403388.80286 -7817060.73505 -34779196.6897 14200575.8516 5896498.31156 3720727.00144 2717855.26375 2140824.82962 -681777.552286 
4.6 21739130.4348 46625240.412 16117447.7804 -659956.879433 -706719.67185 -760614.81861 -823408.794175 -897503.903567 -986252.649606 -1094479.08268 -1229385.72324 -1402225.51166 -1631614.83849 -1950734.45152 -2425035.31846 -3204072.29373 -4720532.37922 -8962323.76969 -88371249.8867 11242724.6599 5285168.7324 3454577.1819 2565856.99624 2040834.48152 -682538.247737 
4.65 21505376.3441 46373889.576 16117447.7804 -660431.879267 -707809.966091 -762511.009364 -826375.008555 -901914.747665 -992654.231424 -1103694.2699 -1242705.47816 -1421779.82591 -1661152.56302 -1997445.0629 -2504461.47336 -3356433.1959 -5086904.54684 -10500772.4126 163371313.673 9304650.35689 4788692.79124 3223961.8068 2429959.53183 1949767.73392 -683300.642581 
