#p LB UB M0 T(x4) E_1 E_2(x4) P1_1 P1_2(x2) PT_1 PT_2(x1)
1.85 54054054.0541 73521462.2094 16117447.7804 -663136.513283 -640307.768033 -687653.256311 -714052.404855 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.88260626222e+11 -659744.467493 
1.9 52631578.9474 72547625.011 16117447.7804 -664416.96219 -640904.075723 -689720.790413 -717028.281802 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.77359632721e+11 -660921.516795 
1.95 51282051.2821 71611487.4039 16117447.7804 -665702.365497 -641501.49511 -691800.794719 -720029.06702 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.67017664592e+11 -662102.83829 
2.0 50000000.0 70710678.1187 16117447.7804 -666992.752012 -642100.029306 -693893.382392 -723055.074549 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.57192794933e+11 -663288.455264 
2.05 48780487.8049 69843029.577 16117447.7804 -668288.150771 -642699.681435 -695998.667966 -726106.623731 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.47847187271e+11 -664478.391252 
2.1 47619047.619 69006555.9342 16117447.7804 -669588.591035 -643300.454632 -698116.767369 -729184.039321 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.38946608606e+11 -665672.669865 
2.15 46511627.907 68199433.947 16117447.7804 -670894.10229 -643902.352043 -700247.797945 -732287.651602 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.30460010404e+11 -666871.314895 
2.2 45454545.4545 67419986.2463 16117447.7804 -672204.714258 -644505.376827 -702391.878477 -735417.796507 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.22359166725e+11 -668074.350334 
2.25 44444444.4444 66666666.6667 16117447.7804 -673520.456889 -645109.532155 -704549.129204 -738574.815735 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.146183606e+11 -669281.800393 
2.3 43478260.8696 65938047.3396 16117447.7804 -674841.360369 -645714.821208 -706719.67185 -741759.056878 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.0721411132e+11 -670493.689372 
2.35 42553191.4894 65232807.3053 16117447.7804 -676167.455124 -646321.247181 -708903.629641 -744970.873549 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 3.00124936534e+11 -671710.041828 
2.4 41666666.6667 64549722.4368 16117447.7804 -677498.771816 -646928.81328 -711101.127332 -748210.625512 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.93331144086e+11 -672930.882426 
2.45 40816326.5306 63887656.5 16117447.7804 -678835.341351 -647537.522724 -713312.29123 -751478.678816 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.86814649343e+11 -674156.236086 
2.5 40000000.0 63245553.2034 16117447.7804 -680177.194879 -648147.378742 -715537.249218 -754775.405934 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.80558814443e+11 -675386.127854 
2.55 39215686.2745 62622429.1085 16117447.7804 -681524.363797 -648758.384578 -717776.130778 -758101.185904 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.74548306455e+11 -676620.583015 
2.6 38461538.4615 62017367.2946 16117447.7804 -682876.87975 -649370.543487 -720029.06702 -761456.404473 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.68768971903e+11 -677859.626979 
2.65 37735849.0566 61429511.6834 16117447.7804 -684234.774636 -649983.858734 -722296.190702 -764841.45425 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.63207725499e+11 -679103.285393 
2.7 37037037.037 60858061.945 16117447.7804 -685598.080607 -650598.333601 -724577.636264 -768256.734854 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.57852451234e+11 -680351.584087 
2.75 36363636.3636 60302268.9156 16117447.7804 -686966.830071 -651213.971378 -726873.539846 -771702.653074 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.52691914266e+11 -681604.549091 
2.8 35714285.7143 59761430.4667 16117447.7804 -688341.055696 -651830.775371 -729184.039321 -775179.623032 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.47715682239e+11 -682862.206615 
2.85 35087719.2982 59234887.7759 16117447.7804 -689720.790413 -652448.748896 -731509.274318 -778688.066346 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.42914054893e+11 -684124.583015 
2.9 34482758.6207 58722021.9515 16117447.7804 -691106.067415 -653067.895283 -733849.386257 -782228.412301 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.38278000952e+11 -685391.704978 
2.95 33898305.0847 58222250.974 16117447.7804 -692496.920164 -653688.217873 -736204.51837 -785801.098026 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.3379910143e+11 -686663.599258 
3.0 33333333.3333 57735026.919 16117447.7804 -693893.382392 -654309.720023 -738574.815735 -789406.568672 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.29469498605e+11 -687940.292904 
3.05 32786885.2459 57259833.4314 16117447.7804 -695295.488103 -654932.405098 -740960.425304 -793045.277598 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.25281850019e+11 -689221.813092 
3.1 32258064.5161 56796183.4247 16117447.7804 -696703.271576 -655556.276481 -743361.495933 -796717.686561 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.21229286917e+11 -690508.187288 
3.15 31746031.746 56343616.9819 16117447.7804 -698116.767369 -656181.337563 -745778.178416 -800424.265908 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.17305376657e+11 -691799.443085 
3.2 31250000.0 55901699.4375 16117447.7804 -699536.01032 -656807.591753 -748210.625512 -804165.494784 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.13504088638e+11 -693095.608332 
3.25 30769230.7692 55470019.6225 16117447.7804 -700961.035553 -657435.042468 -750658.99198 -807941.861332 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.09819763373e+11 -694396.711077 
3.3 30303030.303 55048188.2563 16117447.7804 -702391.878477 -658063.693141 -753123.434614 -811753.862908 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.06247084372e+11 -695702.779605 
3.35 29850746.2687 54635836.4708 16117447.7804 -703828.57479 -658693.547218 -755604.112269 -815602.006297 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 2.02781052549e+11 -697013.842383 
3.4 29411764.7059 54232614.4547 16117447.7804 -705271.160486 -659324.608158 -758101.185904 -819486.807943 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.99416962882e+11 -698329.928114 
3.45 28985507.2464 53838190.2058 16117447.7804 -706719.67185 -659956.879433 -760614.81861 -823408.794175 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.96150383104e+11 -699651.0657 
3.5 28571428.5714 53452248.3825 16117447.7804 -708174.14547 -660590.364527 -763145.175651 -827368.501445 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.9297713422e+11 -700977.284319 
3.55 28169014.0845 53074489.2434 16117447.7804 -709634.618233 -661225.066941 -765692.424494 -831366.476575 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.8989327267e+11 -702308.613329 
3.6 27777777.7778 52704627.6695 16117447.7804 -711101.127332 -661860.990185 -768256.734854 -835403.277009 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.86895073984e+11 -703645.082305 
3.65 27397260.274 52342392.259 16117447.7804 -712573.710269 -662498.137786 -770838.278722 -839479.471068 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.83979017769e+11 -704986.721079 
3.7 27027027.027 51987524.491 16117447.7804 -714052.404855 -663136.513283 -773437.230413 -843595.638221 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.81141773925e+11 -706333.559718 
3.75 26666666.6667 51639777.9494 16117447.7804 -715537.249218 -663776.120229 -776053.766597 -847752.369359 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.78380189959e+11 -707685.62849 
3.8 26315789.4737 51298917.6043 16117447.7804 -717028.281802 -664416.96219 -778688.066346 -851950.267075 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.75691279296e+11 -709042.957934 
3.85 25974025.974 50964719.1438 16117447.7804 -718525.541372 -665059.042748 -781340.31117 -856189.945959 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.73072210508e+11 -710405.578811 
3.9 25641025.641 50636968.3542 16117447.7804 -720029.06702 -665702.365497 -784010.68506 -860472.032894 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.70520297371e+11 -711773.522114 
3.95 25316455.6962 50315460.5427 16117447.7804 -721538.898162 -666346.934044 -786699.374534 -864797.167368 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.6803298967e+11 -713146.819075 
4.0 25000000.0 50000000.0 16117447.7804 -723055.074549 -666992.752012 -789406.568672 -869166.001792 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.65607864701e+11 -714525.501217 
4.05 24691358.0247 49690399.5 16117447.7804 -724577.636264 -667639.823038 -792132.459171 -873579.201826 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.632426194e+11 -715909.600263 
4.1 24390243.9024 49386479.8325 16117447.7804 -726106.623731 -668288.150771 -794877.240382 -878037.446721 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.60935063048e+11 -717299.14818 
4.15 24096385.5422 49088069.3674 16117447.7804 -727642.077713 -668937.738877 -797641.109359 -882541.429663 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.58683110503e+11 -718694.177229 
4.2 23809523.8095 48795003.6474 16117447.7804 -729184.039321 -669588.591035 -800424.265908 -887091.858134 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.56484775914e+11 -720094.719905 
4.25 23529411.7647 48507125.0073 16117447.7804 -730732.550013 -670240.710936 -803226.912633 -891689.454286 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.54338166884e+11 -721500.808939 
4.3 23255813.9535 48224282.217 16117447.7804 -732287.651602 -670894.10229 -806049.254983 -896334.955317 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.52241479032e+11 -722912.477365 
4.35 22988505.7471 47946330.1485 16117447.7804 -733849.386257 -671548.768819 -808891.501309 -901029.113868 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.50192990939e+11 -724329.758442 
4.4 22727272.7273 47673129.4623 16117447.7804 -735417.796507 -672204.714258 -811753.862908 -905772.698432 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.48191059431e+11 -725752.685712 
4.45 22471910.1124 47404546.314 16117447.7804 -736992.925246 -672861.942359 -814636.554079 -910566.493768 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.46234115186e+11 -727181.29299 
4.5 22222222.2222 47140452.0791 16117447.7804 -738574.815735 -673520.456889 -817539.792177 -915411.301339 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.44320658628e+11 -728615.614343 
4.55 21978021.978 46880723.0938 16117447.7804 -740163.511609 -674180.261627 -820463.797666 -920307.939756 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.42449256097e+11 -730055.684106 
4.6 21739130.4348 46625240.412 16117447.7804 -741759.056878 -674841.360369 -823408.794175 -925257.245239 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.40618536268e+11 -731501.536939 
4.65 21505376.3441 46373889.576 16117447.7804 -743361.495933 -675503.756927 -826375.008555 -930260.072093 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.38827186794e+11 -732953.207728 
4.7 21276595.7447 46126560.4014 16117447.7804 -744970.873549 -676167.455124 -829362.670939 -935317.293201 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.37073951176e+11 -734410.731654 
4.75 21052631.5789 45883146.7741 16117447.7804 -746587.23489 -676832.458802 -832372.014799 -940429.800532 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.35357625817e+11 -735874.144204 
4.8 20833333.3333 45643546.4588 16117447.7804 -748210.625512 -677498.771816 -835403.277009 -945598.505663 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.33677057274e+11 -737343.481111 
4.85 20618556.701 45407660.9187 16117447.7804 -749841.091369 -678166.398037 -838456.697904 -950824.340323 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.32031139664e+11 -738818.778446 
4.9 20408163.2653 45175395.1453 16117447.7804 -751478.678816 -678835.341351 -841532.521348 -956108.256951 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.30418812246e+11 -740300.072533 
4.95 20202020.202 44946657.4975 16117447.7804 -753123.434614 -679505.60566 -844630.994796 -961451.229277 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.28839057135e+11 -741787.400024 
5.0 20000000.0 44721359.55 16117447.7804 -754775.405934 -680177.194879 -847752.369359 -966854.252919 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.27290897162e+11 -743280.797835 
5.05 19801980.198 44499415.949 16117447.7804 -756434.640362 -680850.112943 -850896.899877 -972318.346002 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.25773393858e+11 -744780.303218 
5.1 19607843.1373 44280744.277 16117447.7804 -758101.185904 -681524.363797 -854064.844983 -977844.549795 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.24285645556e+11 -746285.953717 
5.15 19417475.7282 44065264.9239 16117447.7804 -759775.090988 -682199.951406 -857256.467176 -983433.929378 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.22826785606e+11 -747797.787176 
5.2 19230769.2308 43852900.9654 16117447.7804 -761456.404473 -682876.87975 -860472.032894 -989087.574321 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.21395980691e+11 -749315.841764 
5.25 19047619.0476 43643578.0472 16117447.7804 -763145.175651 -683555.152823 -863711.812588 -994806.599394 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.19992429237e+11 -750840.155944 
5.3 18867924.5283 43437224.2763 16117447.7804 -764841.45425 -684234.774636 -866976.080797 -1000592.1453 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.18615359922e+11 -752370.768524 
5.35 18691588.785 43233770.1167 16117447.7804 -766545.290444 -684915.749216 -870265.116226 -1006445.37944 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.17264030254e+11 -753907.718621 
5.4 18518518.5185 43033148.2912 16117447.7804 -768256.734854 -685598.080607 -873579.201826 -1012367.49667 22732284.3067 11427453.548 26151057.4387 9933522.70988 29074811.7991 8934610.6434 31753321.4068 8180943.32958 33337979.0699 -466505077.138 9472159.4379 -1568336323.77 1.15937725245e+11 -755451.045669 
